Timestamp,Sensor_ID,Vehicle_ID,Speed (km/h),Temperature (Celsius),Fuel Level (%),Engine RPM,Location Latitude,Location Longitude
2023-01-02 01:45:00,5,3a944a5e-5592-4954-9f0b-3a25d4d489b9,81.85224562791069,29.715022007983215,85.92288273756033,1201,-70.505873,95.486282
2023-01-02 02:00:00,2,a01b0fc7-731f-4e19-a2cc-4469d3cb03d1,39.76911225394367,27.733111723686502,27.378894301432748,3812,-2.683611,-102.033601
2023-01-02 02:15:00,5,95c1f0e9-0313-4ffe-8563-f02569ce29b1,80.37434122959775,25.626648636613588,50.76869693069369,1455,-89.9372955,-22.585722
2023-01-02 02:30:00,1,b42cf07d-a022-4012-9183-1ee09fa63ad2,97.24669214463374,22.915682650099964,66.36067131051686,1884,68.625189,-177.329144
2023-01-02 02:45:00,5,dbac45a4-7e6d-40ec-8416-72f8f34be294,77.90278850678388,28.876869909067103,93.60535018483614,1323,-23.1111945,-178.421481
2023-01-02 03:00:00,1,d8de5c12-7188-464f-a4b1-d5105e644458,94.85113864202836,22.234797003544397,69.80188135952504,2579,12.8861955,4.258156
2023-01-02 03:15:00,3,393b9d3b-dd12-4c2c-b31a-e03db7a42de0,74.08571492182546,21.603528992467623,30.144974765182234,2978,-14.105537,-13.937336
2023-01-02 03:30:00,1,a51e6c0e-98ce-4ac6-9acc-7bd18a843104,56.23883695661841,21.821681367507974,99.31175510737319,3152,75.9748015,-115.885301
2023-01-02 03:45:00,1,94a172e0-f9d9-4c83-a521-0adf921c186f,81.69171512422494,24.483795312082588,80.36422752127363,2416,-73.218047,-23.343228
2023-01-02 04:00:00,2,e1f2cc1a-c2fe-457d-a9b8-4a820858db99,72.35138702928728,23.24086951356406,91.19046395638392,3372,24.059393,99.696862
2023-01-02 04:15:00,1,784e3507-9399-475c-8f65-216f929fbc1d,90.90472415583648,21.124364495529846,54.01340278387133,3407,-18.9190045,-173.707973
2023-01-02 04:30:00,2,ed075bf3-88f8-44d1-be83-4ba8b12cf6cb,37.463996182738384,27.00082692724246,57.61730135303868,1968,2.028261,-75.047107
2023-01-02 04:45:00,3,7f08cd16-5655-4508-b47d-7560a837f53b,34.184970804974455,24.11796044845218,85.07407862523624,3162,30.919641,79.226815
2023-01-02 05:00:00,5,7756c29b-f57f-4a53-91c8-4c0e9abccf73,42.887602709994326,27.401367754615197,89.8044427629471,2977,32.9739425,-20.315663
2023-01-02 05:15:00,2,590eeb0c-ccb3-463d-a4ec-5f527af95522,49.15578209575878,23.35187418915917,93.41939181113179,1106,88.320577,-45.875089
2023-01-02 05:30:00,2,a14602c1-4818-45e5-bed1-f76c50a312a5,83.83245033891649,27.178266837858413,90.43808624500218,1366,50.575100,-94.030095
2023-01-02 05:45:00,4,2f8fcc86-822a-40bc-b413-e8a7d9b2d6df,51.15923674849044,22.597565602942737,94.51414108872501,3135,44.018405,37.253088
2023-01-02 06:00:00,4,a2cc6845-7bee-4296-badb-a84c3be3df16,84.07798297851342,22.818489836899495,58.21621867246706,1596,10.2065965,-99.152893
2023-01-02 06:15:00,4,81f75984-865e-4ace-a2f5-8d10d5aab1b6,37.852347808958804,20.193703032116694,74.98254988583398,2467,-44.436986,-63.643845
2023-01-02 06:30:00,1,3fc3ca89-f550-4ffe-9c2e-c488026ab338,88.97898028136962,20.944854227414247,85.51136658200959,1377,-65.6735055,9.663464
2023-01-02 06:45:00,3,80776bad-88ba-4a16-9bd0-6edda1080ba9,50.49685502777412,25.787198894024957,71.69829138888025,1239,-23.3102655,-125.797694
2023-01-02 07:00:00,2,3d5605d5-fa72-4264-bc98-1254eb653f84,39.86297609811383,26.234450425654515,93.50361195413531,2017,49.010670,96.327371
2023-01-02 07:15:00,3,6a3fab1c-1010-4fef-b0da-5eee33c68e21,44.16858898465413,22.52386313633233,40.577934936012454,3598,-22.3616015,-109.546167
2023-01-02 07:30:00,4,cec1b81b-617b-4ec7-a8bb-ecc845c63d1d,60.88694914322876,21.983571762460027,39.184855111479735,3864,27.9829485,-132.224799
2023-01-02 07:45:00,4,7d83a9e5-fc64-41eb-b99d-075779d9b978,53.59094224568618,22.148028493807974,35.505672364255574,2386,-26.593102,152.242459
2023-01-02 08:00:00,2,ae8bebab-0781-44be-bb98-ef1a4e6149c9,77.7165813182195,23.111026957022524,28.951676735654097,3466,-1.5921415,46.134426
2023-01-02 08:15:00,2,a17560d3-ec4d-4810-b7ba-bd1d7960b09d,91.47067660287024,20.266006308589052,27.092274792732116,3315,-60.860121,-49.659762
2023-01-02 08:30:00,1,37e220ff-6dc8-403b-b9ec-1efd853c77a3,57.07027181898128,25.996881486096743,93.3307407592645,3324,-45.948942,2.002980
2023-01-02 08:45:00,1,9f62670e-390f-4cbc-aa21-954486523261,33.25708239168564,20.018589711848055,29.017293144091347,1561,86.652560,-86.378660
2023-01-02 09:00:00,4,303fc3dc-ffde-487f-aace-6948b5a6bbc2,43.488172317524025,24.604426782097388,48.92945923705537,1693,-57.3045965,-97.846001
2023-01-02 09:15:00,2,9ad2cee6-ed76-45fa-86f4-cd56ec8d5a3f,66.80628826961929,24.03772084817147,49.811702654315006,2986,-56.8793855,84.709108
2023-01-02 09:30:00,1,d66fe21d-c7bb-4937-a554-73dd2e3009f9,39.84368879486815,25.413167187613762,58.62597372558329,2977,39.176737,-24.159853
2023-01-02 09:45:00,3,602dbc60-9af5-4d8a-b7a5-456892d2ee61,86.815432997197,25.038799644391453,60.419961179370375,3911,31.199004,110.846574
2023-01-02 10:00:00,1,bbf65d7c-f15b-4c40-8d40-5056d08f976e,65.479955937039,24.620198986778778,57.52116833674907,2885,-41.016103,171.250713
2023-01-02 10:15:00,4,45ccfaae-2601-4ae4-83fc-e781a09acd45,85.52495624810066,23.278106801605098,70.68795852452709,3134,48.967966,22.699878
2023-01-02 10:30:00,3,7069f8ce-b3e6-4ef6-8e86-77e827ce07f7,43.43186864483421,28.64503448643933,60.91891296096225,3848,11.5835375,98.972690
2023-01-02 10:45:00,5,fa389b5f-bd10-40f5-80ea-c571505bb9cd,46.841529327877424,29.04535628335252,63.744589003578575,3732,87.940140,170.930297
2023-01-02 11:00:00,3,d6f56224-a219-4434-8a94-53c6c48c64e1,93.0354250273422,26.44540339134123,93.41336185424973,1002,-50.7482625,118.961855
2023-01-02 11:15:00,2,e2fb7a9a-0c2f-4008-b3de-424fdcad3689,83.62095984783693,29.17891176034229,98.03686449777454,3498,72.2743875,-91.287488
2023-01-02 11:30:00,3,811047c7-aefe-46ee-bacc-0943712b3fc6,72.03678663909352,29.187225010704918,27.003895252619998,1362,73.9874905,144.006636
2023-01-02 11:45:00,2,2248989c-e111-476c-8dbe-5207043eca31,82.47916058511984,29.73020851131124,42.59554866990726,1948,-83.2292905,153.091646
2023-01-02 12:00:00,3,c58dbd2a-0fc7-4b56-adb7-bee214f9e116,44.99105396767811,23.033225345350004,41.99898631949111,3159,-10.4263875,-22.547937
2023-01-02 12:15:00,5,b04c991b-d6f8-4890-be0a-3eebd3fc70fb,54.21692278310633,23.98500325981921,23.724325197823603,3022,32.8897575,57.077023
2023-01-02 12:30:00,5,52af492d-01e7-4908-abca-4204f2def4ee,78.57229508426651,27.86830973863342,76.47357974329583,2375,66.182551,71.888226
2023-01-02 12:45:00,5,76e61f62-68b2-4c2e-b655-846135601a61,56.31953462159733,29.27373017735938,37.25436950670452,3388,-48.123753,58.361716
2023-01-02 13:00:00,5,df306979-925e-4dc2-8047-d10e703f2d8b,47.79585976978097,20.737380194093188,82.14602762457729,3649,49.9834405,-151.685437
2023-01-02 13:15:00,4,9e8ad13c-5eac-4616-a4d8-cc4fec5d05c3,94.46029758133673,25.12696377999899,83.32283007944909,2158,0.7135235,146.208817
2023-01-02 13:30:00,3,8e2950db-d88c-476e-a8ea-fc04872ffebb,30.03317398151974,22.832943442055765,85.369011220245,2608,85.963136,122.986200
2023-01-02 13:45:00,1,a16f2b78-0189-4c3a-a71f-6bc3984ba8b2,50.20206442130774,27.76420889856304,46.05653029794339,1894,19.041690,-122.485919
2023-01-02 14:00:00,1,65a887af-5746-45ff-9eee-13775e1cd2b6,47.09491098596351,23.150389678529752,69.19421747800817,3249,0.2350965,19.172529
2023-01-02 14:15:00,4,fd328c0b-42fd-4939-a738-2612de86f48a,84.362727950499,26.164915016788207,34.05553378967117,1592,11.057938,113.306869
2023-01-02 14:30:00,1,fce21574-c5cd-4e41-b5e7-66c18dfb5e71,32.94254757894515,25.92018499279984,35.482457461457,1281,-60.2357485,66.311912
2023-01-02 14:45:00,2,5e2fa0cd-fbf5-4b58-a3da-7f58b34c2ddc,50.051543793536666,21.611629979882828,74.62983813993458,3001,-16.557626,169.344683
2023-01-02 15:00:00,1,de624449-43f4-4084-9f73-76d267a15c80,97.42667230628888,22.33268740693896,94.97985663901959,3884,19.119211,22.641210
2023-01-02 15:15:00,1,b323167d-1807-4dd7-8971-59ceb5c6d146,78.37940033318039,26.814557850772836,83.37300005029569,1933,-88.4387475,36.263700
2023-01-02 15:30:00,5,7ba8e936-19bf-4487-bebd-e1fd542e4226,94.38373279313859,23.493798789473104,62.00155965770874,2794,-58.8984285,175.921634
2023-01-02 15:45:00,1,e0737acf-081e-4b36-90fc-140a74426bad,61.684186325032506,22.01614230176103,76.20188378572166,1336,-10.532157,-152.552668
2023-01-02 16:00:00,5,1efdbaed-5f3d-497c-91db-4483cf6b46d4,63.22728620665465,24.705366197894303,31.52498488077102,1217,-18.069028,-88.825828
2023-01-02 16:15:00,2,9367465e-962c-4997-9183-6317f4f67450,57.27902351184491,24.85740720166914,45.093666871899345,3827,61.8646145,84.529518
2023-01-02 16:30:00,1,859c4914-af83-4f6c-be3d-157c5471b5de,95.18303692279011,27.324405439966696,49.5877780658283,1067,73.2894935,93.844930
2023-01-02 16:45:00,4,30a5bc79-7082-4098-93e7-94c251559edc,43.382022735871736,28.771943987777227,39.222857692776635,3048,-53.050402,50.472614
2023-01-02 17:00:00,5,29e24f30-2dc1-474a-ac24-f81a4b129c03,40.735177419827664,29.61069509429991,42.00528356277673,2964,45.1336655,-26.710582
2023-01-02 17:15:00,4,b55ca23d-efdb-4450-bc5c-3d1f8c561663,99.27096529180203,24.18809012990117,81.77457119241515,3471,72.1689705,90.223487
2023-01-02 17:30:00,4,4eefea64-8711-4af8-b525-8ddbe5a641d2,76.22350064283418,29.10954518676421,52.13432404781463,1358,89.5606825,-166.395771
2023-01-02 17:45:00,4,f4ce8f72-ba7f-4a99-9f05-6442dd1d67a2,57.33375317840039,29.579634660884942,76.9403359445042,1805,35.2716035,-7.197533
2023-01-02 18:00:00,3,3232260d-1b17-4e79-9cfd-631b1eef3342,86.7583625769511,25.019164616207394,80.38944071434616,2675,49.7506465,159.156755
2023-01-02 18:15:00,2,abc42a6c-4669-45ae-b65c-cceb1b4c716b,37.42177047871968,27.605599072052406,37.256955159325486,3918,23.4806915,52.839141
2023-01-02 18:30:00,2,ceb702c9-5983-4ba5-aed2-f8e8a65cae96,95.75952940623115,23.125545801575896,53.31925451774946,1022,69.152405,63.575987
2023-01-02 18:45:00,1,883dd882-a08e-490b-8709-251d79cdc2f9,51.893679669290904,24.40010406466096,39.11333365251002,2160,-50.167151,69.561149
2023-01-02 19:00:00,4,1ca90f6c-5532-4725-9398-dc4c1921d56f,45.50318841806697,26.255965952141295,94.52798866550152,1440,48.271255,-71.264060
2023-01-02 19:15:00,1,17f39817-8948-4285-b6c4-9581acfce72b,45.469405667916504,23.464161679300318,89.4620409756069,1046,-73.4114645,-3.976534
2023-01-02 19:30:00,1,876caa06-a0b0-480d-806f-38f98e887b69,66.79536051627508,28.382796122978213,95.57951419241252,1004,32.5780305,5.808772
2023-01-02 19:45:00,3,2175a675-eb9b-4ac9-8f33-08eb40bfe089,49.31701256423094,25.25184496379626,91.85463879281218,1859,1.861011,53.101829
2023-01-02 20:00:00,3,3c6bbb3c-1f2f-4681-b417-232d5ce66306,35.679989915058805,22.979528910975258,24.196463649649544,3544,36.979874,65.036282
2023-01-02 20:15:00,3,27424502-090b-4696-9db7-4b70402d4a40,49.74245994331113,26.227055173513012,37.593541689886756,1038,-48.400718,105.726347
2023-01-02 20:30:00,1,924b4826-f334-4980-afb0-c8d5239707e6,42.637475459503506,28.449517008983086,98.55505833528977,3965,-27.4635685,-91.798709
2023-01-02 20:45:00,4,a8a47535-9d4a-4c49-9cb0-d307341c89d5,79.16741689628753,26.529182395664293,81.32755748819157,3013,-10.918281,-143.824184
2023-01-02 21:00:00,1,c5b16879-e908-461f-8b81-9b221ff25bfe,32.509369860521836,23.078954810484692,90.04699194562762,2221,-54.921271,146.892300
2023-01-02 21:15:00,5,0b999e5c-77bb-4c58-8228-bf2298efcbb0,35.43225073994201,26.73490038384427,76.71342547161595,1605,-49.404053,-68.504307
2023-01-02 21:30:00,5,8c8519bd-b6c7-488a-8110-21100f4b8f4b,91.59236942444542,24.774828265461302,33.87311425207727,1262,81.394963,36.562871
2023-01-02 21:45:00,5,84678a17-2561-4e7d-bc28-d79845aa6919,60.33638717870019,27.09024166360259,88.28450667986468,2905,52.1170315,-22.109020
2023-01-02 22:00:00,4,8c4b6875-3cc2-436b-bc52-c11086a0b204,58.40766977348221,28.266665151513738,56.47252152462329,1101,76.1618925,59.908142
2023-01-02 22:15:00,2,304998f4-2e24-4046-a733-e8a1f34aa68a,41.75999138281315,22.6295235219263,53.897797182566634,2731,-33.1343535,-13.355360
2023-01-02 22:30:00,3,c1997039-f944-4ce2-a490-4c9840a12c2a,51.14764452472269,24.282107290521427,84.00258553882531,2412,-70.9562035,116.108557
2023-01-02 22:45:00,4,475e8c5f-4e11-47d6-bf53-806f3c5b05c3,43.330765089363176,26.130226280740708,24.705742686479077,1660,-79.5871905,-45.957957
2023-01-02 23:00:00,5,0cbe3f75-6927-4cc0-813e-2696c8e34d03,39.66837984152758,27.840188739577655,27.98296984295428,2388,37.944083,-141.118151
2023-01-02 23:15:00,5,3639d904-cb4e-489a-923a-f25449fd499e,73.18803400591094,23.190208055368682,85.48644866312658,2893,-33.6098625,-147.323211
2023-01-02 23:30:00,1,7487aae9-69c1-4cae-912a-07ec9d37245c,76.28331675888563,21.16564662050208,35.30635087916016,1090,33.806172,-17.204381
2023-01-02 23:45:00,3,770fe08e-8e08-4b1b-b6b2-30bdad617295,37.58180570002702,20.183019608278745,53.70778295182342,2026,-44.603051,134.090996
2023-01-03 00:00:00,2,9212496f-9534-4ea5-806d-fad8abea6307,34.56944767502884,29.40049074735481,70.3710901352054,1267,49.9074955,74.905888
2023-01-03 00:15:00,5,c402cbb6-bdd5-4183-a92a-013ce05c2640,65.02607335438485,29.666684395989762,62.17856308448012,3806,25.291219,118.302254
2023-01-03 00:30:00,1,7cbc2c79-55a7-4f36-8325-52caf7c48938,99.46906669859506,21.265481331967976,96.49235656074596,2751,-65.0997455,-9.114499
2023-01-03 00:45:00,4,588ef979-8911-4dbb-83f8-addd45192e0b,90.58700121442524,26.622672125676296,88.28488255084207,3326,5.878993,13.481222
2023-01-03 01:00:00,2,83ff2d8b-8041-41f0-a488-c4af3e94d248,55.95867452181439,26.588084422974266,75.23093682786421,1376,13.6137915,92.352428
2023-01-03 01:15:00,1,661315c6-75c1-492c-974a-44841b445e3c,62.59280367228064,27.325683332786184,90.98506272901152,1114,8.036097,139.766901
2023-01-03 01:30:00,1,11d5b7f3-27df-4af1-8e2c-09f12f7f9b5b,89.79145211916753,28.877621964490952,98.96187073120456,3225,-83.5426985,-30.672057
2023-01-03 01:45:00,3,c896b2aa-6963-4b6d-aafe-f8ea2f274db8,65.05791479503637,20.41257429249033,83.254634225064,2619,-28.2600665,-15.453703
2023-01-03 02:00:00,1,d54b1765-6b6e-49ca-a6bc-7dc516168c03,79.84000984319111,22.548735892824695,56.42894538655753,2371,19.1770155,158.564835
2023-01-03 02:15:00,5,45230f80-14fe-4a2d-bb7d-ffb5e6fd7e76,97.8689662998065,21.264503690173285,68.34965914120725,2045,76.7262805,-157.080622
2023-01-03 02:30:00,3,4e385ef2-ebb2-447c-b2aa-87868b85945d,95.53913488861633,26.819997007108547,50.571898314147504,1600,-19.3689465,-4.837012
2023-01-03 02:45:00,2,7ae2daf4-8b5e-46ac-9214-ee7a6516bd11,77.18950292498269,22.552924750016025,82.25934552132297,3344,20.9631825,104.503735
